"symbol-id","category-id","grammar","rated","tags","symbol-en","category-en","category-vi","symbol-vi"
"3065","93","Noun","0","family relationship relatives","wife","People Relationship","Quan hệ gia đình và xã hội","vợ"
"3066","76","Noun","0","grooming","wig_1","Healthcare Grooming items","Đồ vệ sinh cá nhân","tóc giả 1"
"3067","76","Noun","0","grooming","wig_2","Healthcare Grooming items","Đồ vệ sinh cá nhân","tóc giả 2"
"3068","51","Noun","0","","Wii","Electrical Media","Thiết bị nghe nhìn","máy chơi game Wii"
"3069","51","Noun","0","","Wii_Fit","Electrical Media","Thiết bị nghe nhìn","bảng chơi game Wii Fit"
"3070","26","Noun","0","home house","window","Building Structure","Kết cấu công trình","cửa sổ"
"3071","74","Noun","0","body","windpipe","Healthcare Body parts","Bộ phận cơ thể","khí quản"
"3072","48","Noun","0","alcohol drink","wine","Drink Type","Loại đồ uống","rượu vang"
"3073","7","Noun","0","animal bird","wing","Animal Features","Đặc điểm động vật","cánh chim"
"3074","103","Noun","0","games sport","winner","Sport","Thể thao","người chiến thắng"
"3075","44","Noun","0","calendar diary season time","winter","Descriptive Time","Thời gian","mùa đông"
"3076","20","VerbComplex","0","action","wipe_table_,_to","Building Household tasks","Việc nhà","lau bàn"
"3077","50","Noun","0","","wire_break","Electrical General","Điện tử chung","đứt dây cáp"
"3078","70","Noun","0","bird celebration food","wishbone","Food Poultry","Gia cầm","xương chữ Y chúc phúc"
"3079","28","Noun","0","celebration","witch","Celebration Item","Đồ vật lễ kỷ niệm","phù thủy nữ"
"3080","28","Noun","0","celebration","witches_hat","Celebration Item","Đồ vật lễ kỷ niệm","mũ phù thủy"
"3081","10","Noun","0","animal mammal wild zoo","wolf","Animal Mammal","Động vật có vú","con sói"
"3082","107","Noun","0","DIY tools workshop","wood","Tools Workshop","Dụng cụ xưởng","gỗ / rừng"
"3083","107","Noun","0","DIY tools workshop","wood_lathe","Tools Workshop","Dụng cụ xưởng","máy tiện gỗ"
"3084","65","Noun","0","cooking feeding kitchen","wooden_spoon","Food Kitchen items","Đồ dùng nhà bếp","thìa gỗ"
"3085","107","Noun","0","DIY tools workshop","woodstain","Tools Workshop","Dụng cụ xưởng","sơn nhuộm màu gỗ"
"3086","16","Noun","0","class school","wool","Building Contents","Đồ đạc","len / sợi len"
"3087","105","Verb","0","job profession work","work_,_to","Tools Actions","Hành động với dụng cụ","làm việc"
"3088","114","Noun","0","class office school stationery","work_book","Work and School Education","Giáo dục","sách bài tập"
"3089","114","Noun","0","class office school stationery","worksheet","Work and School Education","Giáo dục","phiếu bài tập"
"3090","101","Noun","0","class school","world","Science Astronomy","Thiên văn học","thế giới"
"3091","91","Noun","0","emotion expression face feeling people woman","worried_lady","People Feelings","Cảm xúc","người phụ nữ lo lắng"
"3092","91","Noun","0","emotion expression face feeling people","worried_man","People Feelings","Cảm xúc","người đàn ông lo lắng"
"3093","27","Verb","0","celebration","wrap_,_to","Celebration Event","Sự kiện kỷ niệm","gói / bọc lại"
"3094","28","Noun","0","celebration","wrapping_paper","Celebration Item","Đồ vật lễ kỷ niệm","giấy gói quà"
"3095","107","Noun","0","DIY tools workshop","wrench","Tools Workshop","Dụng cụ xưởng","mỏ lết"
"3096","90","Noun","0","","wrinkled","People Descriptive","Mô tả con người","nhăn nheo"
"3097","74","Noun","0","","wrist","Healthcare Body parts","Bộ phận cơ thể","cổ tay"
"3098","90","Noun","0","","wrong_thought","People Descriptive","Mô tả con người","suy nghĩ sai"
"3099","1","Noun","0","alphabet letter","X","Alphabet","Bảng chữ cái","X"
"3100","1","Noun","0","alphabet letter","x_-_lower_case","Alphabet","Bảng chữ cái","x - viết thường"
"3101","78","Noun","0","clinic health hospital medical","xray","Healthcare Medical items","Đồ dùng y tế","phim chụp X-quang"
"3102","86","Noun","0","","xylophone","Music Instrument","Nhạc cụ","đàn xylophone / đàn t'rưng"
"3103","1","Noun","0","alphabet letter","Y","Alphabet","Bảng chữ cái","Y"
"3104","1","Noun","0","alphabet letter","y_-_lower_case","Alphabet","Bảng chữ cái","y - viết thường"
"3105","14","Noun","0","","yellow","Art Colour","Màu sắc","màu vàng"
"3106","44","Noun","0","calendar diary season time","yesterday","Descriptive Time","Thời gian","hôm qua"
"3107","56","Noun","0","diary food","yogurt","Food Dairy","Sản phẩm sữa","sữa chua"
"3108","66","Noun","0","","yorkshire_pudding","Food Meals and snacks","Bữa ăn và đồ ăn nhẹ","bánh pudding Yorkshire"
"3109","90","Noun","0","","young","People Descriptive","Mô tả con người","trẻ tuổi"
"3110","83","Noun","0","play toys","yo-yo","Leisure Toys","Đồ chơi giải trí","đồ chơi yo-yo"
"3111","59","Noun","0","","yucky","Food Feeding and eating","Cho ăn và ăn uống","kinh tởm / yucky"
"3112","28","Noun","0","celebration Christian food","yule_log","Celebration Item","Đồ vật lễ kỷ niệm","bánh khúc cây Giáng Sinh"
"3113","59","Noun","0","","yummy","Food Feeding and eating","Cho ăn và ăn uống","ngon lành"
"3114","1","Noun","0","alphabet letter","Z","Alphabet","Bảng chữ cái","Z"
"3115","1","Noun","0","alphabet letter","z_-_lower_case","Alphabet","Bảng chữ cái","z - viết thường"
"3116","10","Noun","0","animal mammal wild zoo","zebra","Animal Mammal","Động vật có vú","con ngựa vằn"
"3117","110","Noun","0","transport travel vehicle","zebra_crossing","Transport Road","Đường bộ","vạch kẻ đường cho người đi bộ"
"3118","87","Noun","0","","Zero","Number","Số","số không"
"3119","29","Noun","0","clothes","zip","Clothes Accessories","Phụ kiện quần áo","khóa kéo"
"3120","113","Verb","0","","arrest_,_to","Verb","Động từ","bắt giữ"
"3121","113","Verb","0","","ask_,_to","Verb","Động từ","hỏi"
"3122","113","Verb","0","","attract_,_to","Verb","Động từ","thu hút / hút (nam châm)"
"3123","113","Verb","0","","bend_,_to","Verb","Động từ","uốn cong"
"3124","113","Verb","0","","bend_2_,_to","Verb","Động từ","uốn cong 2"
"3125","113","Verb","0","","bite_,_to","Verb","Động từ","cắn"
"3126","113","Verb","0","","blink_,_to","Verb","Động từ","nháy mắt"
"3127","113","Verb","0","","blow_,_to","Verb","Động từ","thổi"
"3128","113","VerbComplex","0","","blow_kiss_,_to","Verb","Động từ","hôn gió"
"3129","113","Verb","0","","bounce_,_to","Verb","Động từ","nẩy lên"
"3130","113","VerbComplex","0","","bounce_ball_,_to","Verb","Động từ","đập bóng / tâng bóng"
"3131","113","Verb","0","","box_,_to","Verb","Động từ","đấm bốc"
"3132","113","Verb","0","","bring_,_to","Verb","Động từ","mang lại / đem lại"
"3133","113","Verb","0","","build_,_to","Verb","Động từ","xây dựng"
"3134","113","Verb","0","","burn_2_,_to","Verb","Động từ","đốt cháy 2"
"3135","113","VerbComplex","0","","call_out_,_to","Verb","Động từ","gọi to"
"3136","113","Verb","0","","camp_,_to","Verb","Động từ","cắm trại"
"3137","113","Verb","0","","carry_,_to","Verb","Động từ","bế / mang / vác"
"3138","113","VerbComplex","0","","carry_books_,_to","Verb","Động từ","mang sách"
"3139","113","VerbComplex","0","","carve_meat_,_to","Verb","Động từ","thái thịt"
"3140","113","VerbComplex","0","","carve_wood_,_to","Verb","Động từ","khắc gỗ"
"3141","113","Verb","0","","catch_,_to","Verb","Động từ","bắt lấy / chụp lấy"
"3142","113","Verb","0","","catch_2_,_to","Verb","Động từ","bắt lấy / chụp lấy 2"
"3143","113","Verb","0","","celebrate_1_,_to","Verb","Động từ","ăn mừng 1"
"3144","113","Verb","0","","change_,_to","Verb","Động từ","thay đổi"
"3145","113","VerbComplex","0","","change_clothes_,_to","Verb","Động từ","thay quần áo"
"3146","113","VerbComplex","0","","change_mind_,_to","Verb","Động từ","thay đổi ý định"
"3147","113","VerbComplex","0","","change_weather_,_to","Verb","Động từ","thay đổi thời tiết"
"3148","113","Verb","0","","chase_,_to","Verb","Động từ","đuổi theo"
"3149","113","Verb","0","","cheat_,_to","Verb","Động từ","gian lận"
"3150","113","Verb","0","","chew_,_to","Verb","Động từ","nhai"
"3151","113","Verb","0","","choke_,_to","Verb","Động từ","mắc nghẹn"
"3152","113","VerbComplex","0","","chop_wood_,_to","Verb","Động từ","chẻ củi"
"3153","113","VerbComplex","0","","clap_hands_,_to","Verb","Động từ","vỗ tay"
"3154","113","VerbComplex","0","","climb_down_,_to","Verb","Động từ","leo xuống"
"3155","113","VerbComplex","0","","climb_tree_,_to","Verb","Động từ","leo cây"
"3156","113","VerbComplex","0","","climb_up_,_to","Verb","Động từ","leo lên"
"3157","113","Verb","0","","close_,_to","Verb","Động từ","đóng lại"
"3158","113","Verb","0","","close_door_,_to","Verb","Động từ","đóng cửa"
"3159","113","Verb","0","","collect_,_to","Verb","Động từ","thu gom / sưu tầm"
"3160","113","Verb","0","","come_,_to","Verb","Động từ","đến đây"
"3161","113","Verb","0","","communicate_,_to","Verb","Động từ","giao tiếp"
"3162","113","Noun","0","","computer_folder","Verb","Động từ","thư mục máy tính"
"3163","113","Verb","0","","copy_,_to","Verb","Động từ","sao chép"
"3164","113","Verb","0","","count_,_to","Verb","Động từ","đếm"
"3165","113","Verb","0","","count_2_,_to","Verb","Động từ","đếm 2"
"3166","113","Verb","0","","crawl_,_to","Verb","Động từ","bò / trườn"
"3167","113","VerbComplex","0","","cross_fingers_,_to","Verb","Động từ","bắt chéo ngón tay chúc may mắn"
"3168","113","Verb","0","","crouch_,_to","Verb","Động từ","ngồi xổm / khom lưng"
"3169","113","VerbComplex","0","","crumple_paper_,_to","Verb","Động từ","vò nát giấy"
"3170","113","Verb","0","","cut_,_to","Verb","Động từ","cắt"
"3171","113","VerbComplex","0","","cut_with_scissors_,_to","Verb","Động từ","cắt bằng kéo"
"3172","113","Verb","0","","dance_,_to","Verb","Động từ","khiêu vũ / nhảy"
"3173","113","Verb","0","","dance_2_,_to","Verb","Động từ","khiêu vũ / nhảy 2"
"3174","113","Verb","0","","dance_3_,_to","Verb","Động từ","khiêu vũ / nhảy 3"
"3175","113","Verb","0","","daydream_,_to","Verb","Động từ","mơ mộng ban ngày"
"3176","113","Verb","0","","decorate_,_to","Verb","Động từ","trang trí"
"3177","113","Verb","0","","deliver_,_to","Verb","Động từ","giao hàng"
"3178","113","Verb","0","","deliver_2_,_to","Verb","Động từ","giao hàng 2"
"3179","113","Verb","0","","dial_,_to","Verb","Động từ","quay số điện thoại"
"3180","113","Verb","0","","die_,_to","Verb","Động từ","qua đời / chết"
"3181","113","Verb","0","","dig_,_to","Verb","Động từ","đào"
"3182","113","Verb","0","","dig_2_,_to","Verb","Động từ","đào 2"
"3183","113","Verb","0","","dive_,_to","Verb","Động từ","lặn"
"3184","113","Verb","0","","download_,_to","Verb","Động từ","tải xuống"
"3185","113","Verb","0","","draw_,_to","Verb","Động từ","vẽ"
"3186","113","Verb","0","","dream_,_to","Verb","Động từ","mơ ngủ"
"3187","113","Verb","0","","drink_2_,_to","Verb","Động từ","uống nước 2"
"3188","113","Verb","0","","drink_3_,_to","Verb","Động từ","uống nước 3"
"3189","113","Verb","0","","drip_,_to","Verb","Động từ","nhỏ giọt"
"3190","113","Verb","0","","drive_,_to","Verb","Động từ","lái xe"
"3191","113","Verb","0","","drown_,_to","Verb","Động từ","đuối nước"
"3192","113","Verb","0","","eat_,_to","Verb","Động từ","ăn"
"3193","113","Verb","0","","eat_1_,_to","Verb","Động từ","ăn 1"
"3194","113","Verb","0","","eat_2_,_to","Verb","Động từ","ăn 2"
"3195","113","Verb","0","","escape_,_to","Verb","Động từ","trốn thoát"
"3196","113","VerbComplex","0","","fall_off_,_to","Verb","Động từ","rơi khỏi / té khỏi"
"3197","113","VerbComplex","0","","fall_over_,_to","Verb","Động từ","vấp ngã"
"3198","113","Verb","0","","fasten_,_to","Verb","Động từ","thắt chặt / đóng khóa"
"3199","113","VerbComplex","0","","feed_someone_,_to","Verb","Động từ","đút ăn"
"3200","113","VerbComplex","0","","feed_someone_2_,_to","Verb","Động từ","đút ăn 2"
"3201","113","Verb","0","","fight_,_to","Verb","Động từ","đánh nhau / chiến đấu"
"3202","113","VerbComplex","0","","file_metal_,_to","Verb","Động từ","dũa kim loại"
"3203","113","VerbComplex","0","","file_wood_,_to","Verb","Động từ","dũa gỗ"
"3204","113","Verb","0","","fill_2_,_to","Verb","Động từ","làm đầy 2"
"3205","113","Verb","0","","find_,_to","Verb","Động từ","tìm kiếm"
"3206","113","VerbComplex","0","","flip_coin_,_to","Verb","Động từ","tung đồng xu"
"3207","113","Noun","0","","forward_wind","Verb","Động từ","tua đi"
"3208","113","Noun","0","","fried_breakfast","Verb","Động từ","bữa sáng đồ rán"
"3209","113","Verb","0","","get_,_to","Verb","Động từ","nhận được / lấy"
"3210","113","VerbComplex","0","","get_off_bus_,_to","Verb","Động từ","xuống xe buýt"
"3211","113","VerbComplex","0","","get_on_bus_,_to","Verb","Động từ","lên xe buýt"
"3212","113","VerbComplex","0","","get_out_of_chair_,_to","Verb","Động từ","đứng dậy khỏi ghế"
"3213","113","VerbComplex","0","","get_up_,_to","Verb","Động từ","thức dậy"
"3214","113","VerbComplex","0","","get_up_2_,_to","Verb","Động từ","thức dậy 2"
"3215","113","Verb","0","","give_,_to","Verb","Động từ","đưa cho / cho"
"3216","113","VerbComplex","0","","give_up_cake_,_to","Verb","Động từ","kiêng ăn bánh ngọt"
